,id,label,year,lon-lat,geometry,neighborhood,nbhd_geom
571,1560.jpg,gentrified,2019,"['4.878294', '52.3909441']",POINT (4.878294 52.3909441),Spaarndammerbuurt Noordoost,"POLYGON ((4.8780410932840965 52.3916062030484, 4.884889977831369 52.39071847946103, 4.885123993539276 52.39053064054248, 4.885536134217001 52.390381124277326, 4.88451422131438 52.3883713246774, 4.881502503378847 52.388845411268754, 4.881174761057355 52.38917471331598, 4.880505594571128 52.38926181909475, 4.879686629036128 52.389024497874395, 4.8783544971851525 52.39069947929121, 4.8780410932840965 52.3916062030484))"
572,1561.jpg,non-gentrified,2019,"['4.8782295', '52.3911432']",POINT (4.8782295 52.3911432),Spaarndammerbuurt Noordoost,"POLYGON ((4.8780410932840965 52.3916062030484, 4.884889977831369 52.39071847946103, 4.885123993539276 52.39053064054248, 4.885536134217001 52.390381124277326, 4.88451422131438 52.3883713246774, 4.881502503378847 52.388845411268754, 4.881174761057355 52.38917471331598, 4.880505594571128 52.38926181909475, 4.879686629036128 52.389024497874395, 4.8783544971851525 52.39069947929121, 4.8780410932840965 52.3916062030484))"
573,1562.jpg,gentrified,2019,"['4.8782165', '52.3911891']",POINT (4.8782165 52.3911891),Spaarndammerbuurt Noordoost,"POLYGON ((4.8780410932840965 52.3916062030484, 4.884889977831369 52.39071847946103, 4.885123993539276 52.39053064054248, 4.885536134217001 52.390381124277326, 4.88451422131438 52.3883713246774, 4.881502503378847 52.388845411268754, 4.881174761057355 52.38917471331598, 4.880505594571128 52.38926181909475, 4.879686629036128 52.389024497874395, 4.8783544971851525 52.39069947929121, 4.8780410932840965 52.3916062030484))"
574,1563.jpg,gentrified,2019,"['4.8781703', '52.3914223']",POINT (4.8781703 52.3914223),Spaarndammerbuurt Noordoost,"POLYGON ((4.8780410932840965 52.3916062030484, 4.884889977831369 52.39071847946103, 4.885123993539276 52.39053064054248, 4.885536134217001 52.390381124277326, 4.88451422131438 52.3883713246774, 4.881502503378847 52.388845411268754, 4.881174761057355 52.38917471331598, 4.880505594571128 52.38926181909475, 4.879686629036128 52.389024497874395, 4.8783544971851525 52.39069947929121, 4.8780410932840965 52.3916062030484))"
575,1564.jpg,gentrified,2019,"['4.8781703', '52.3914223']",POINT (4.8781703 52.3914223),Spaarndammerbuurt Noordoost,"POLYGON ((4.8780410932840965 52.3916062030484, 4.884889977831369 52.39071847946103, 4.885123993539276 52.39053064054248, 4.885536134217001 52.390381124277326, 4.88451422131438 52.3883713246774, 4.881502503378847 52.388845411268754, 4.881174761057355 52.38917471331598, 4.880505594571128 52.38926181909475, 4.879686629036128 52.389024497874395, 4.8783544971851525 52.39069947929121, 4.8780410932840965 52.3916062030484))"
576,1565.jpg,gentrified,2019,"['4.8781927', '52.3915084']",POINT (4.8781927 52.3915084),Spaarndammerbuurt Noordoost,"POLYGON ((4.8780410932840965 52.3916062030484, 4.884889977831369 52.39071847946103, 4.885123993539276 52.39053064054248, 4.885536134217001 52.390381124277326, 4.88451422131438 52.3883713246774, 4.881502503378847 52.388845411268754, 4.881174761057355 52.38917471331598, 4.880505594571128 52.38926181909475, 4.879686629036128 52.389024497874395, 4.8783544971851525 52.39069947929121, 4.8780410932840965 52.3916062030484))"
577,1566.jpg,non-gentrified,2019,"['4.7916438', '52.3564438']",POINT (4.7916438 52.3564438),Zuidwestkwadrant Osdorp Noord,"POLYGON ((4.799197018065611 52.3579920713029, 4.800791766901469 52.355168961019785, 4.800967193433514 52.35484555015821, 4.79999699453118 52.35464696401076, 4.795858360137679 52.35382159184574, 4.795686836929633 52.353789097709274, 4.79266665536904 52.35319016274438, 4.791902625871434 52.35303406901527, 4.791815790236507 52.35318835739357, 4.790191434590623 52.3561945964293, 4.799197018065611 52.3579920713029))"
578,1567.jpg,non-gentrified,2019,"['4.7916438', '52.3564438']",POINT (4.7916438 52.3564438),Zuidwestkwadrant Osdorp Noord,"POLYGON ((4.799197018065611 52.3579920713029, 4.800791766901469 52.355168961019785, 4.800967193433514 52.35484555015821, 4.79999699453118 52.35464696401076, 4.795858360137679 52.35382159184574, 4.795686836929633 52.353789097709274, 4.79266665536904 52.35319016274438, 4.791902625871434 52.35303406901527, 4.791815790236507 52.35318835739357, 4.790191434590623 52.3561945964293, 4.799197018065611 52.3579920713029))"
579,1568.jpg,non-gentrified,2019,"['4.7916438', '52.3564438']",POINT (4.7916438 52.3564438),Zuidwestkwadrant Osdorp Noord,"POLYGON ((4.799197018065611 52.3579920713029, 4.800791766901469 52.355168961019785, 4.800967193433514 52.35484555015821, 4.79999699453118 52.35464696401076, 4.795858360137679 52.35382159184574, 4.795686836929633 52.353789097709274, 4.79266665536904 52.35319016274438, 4.791902625871434 52.35303406901527, 4.791815790236507 52.35318835739357, 4.790191434590623 52.3561945964293, 4.799197018065611 52.3579920713029))"
580,1569.jpg,non-gentrified,2019,"['4.7918083', '52.3564784']",POINT (4.7918083 52.3564784),Zuidwestkwadrant Osdorp Noord,"POLYGON ((4.799197018065611 52.3579920713029, 4.800791766901469 52.355168961019785, 4.800967193433514 52.35484555015821, 4.79999699453118 52.35464696401076, 4.795858360137679 52.35382159184574, 4.795686836929633 52.353789097709274, 4.79266665536904 52.35319016274438, 4.791902625871434 52.35303406901527, 4.791815790236507 52.35318835739357, 4.790191434590623 52.3561945964293, 4.799197018065611 52.3579920713029))"
581,1570.jpg,non-gentrified,2019,"['4.7918083', '52.3564784']",POINT (4.7918083 52.3564784),Zuidwestkwadrant Osdorp Noord,"POLYGON ((4.799197018065611 52.3579920713029, 4.800791766901469 52.355168961019785, 4.800967193433514 52.35484555015821, 4.79999699453118 52.35464696401076, 4.795858360137679 52.35382159184574, 4.795686836929633 52.353789097709274, 4.79266665536904 52.35319016274438, 4.791902625871434 52.35303406901527, 4.791815790236507 52.35318835739357, 4.790191434590623 52.3561945964293, 4.799197018065611 52.3579920713029))"
582,1571.jpg,non-gentrified,2019,"['4.7920983', '52.3565467']",POINT (4.7920983 52.3565467),Zuidwestkwadrant Osdorp Noord,"POLYGON ((4.799197018065611 52.3579920713029, 4.800791766901469 52.355168961019785, 4.800967193433514 52.35484555015821, 4.79999699453118 52.35464696401076, 4.795858360137679 52.35382159184574, 4.795686836929633 52.353789097709274, 4.79266665536904 52.35319016274438, 4.791902625871434 52.35303406901527, 4.791815790236507 52.35318835739357, 4.790191434590623 52.3561945964293, 4.799197018065611 52.3579920713029))"
583,1572.jpg,non-gentrified,2019,"['4.7915234', '52.3565694']",POINT (4.7915234 52.3565694),Osdorp Midden Zuid,"POLYGON ((4.796878583380284 52.36148433368629, 4.798163195242855 52.35917579198688, 4.799197018065611 52.3579920713029, 4.790191434590623 52.3561945964293, 4.788267451502461 52.35972872291398, 4.796878583380284 52.36148433368629))"
584,1573.jpg,non-gentrified,2019,"['4.7923823', '52.3566019']",POINT (4.7923823 52.3566019),Zuidwestkwadrant Osdorp Noord,"POLYGON ((4.799197018065611 52.3579920713029, 4.800791766901469 52.355168961019785, 4.800967193433514 52.35484555015821, 4.79999699453118 52.35464696401076, 4.795858360137679 52.35382159184574, 4.795686836929633 52.353789097709274, 4.79266665536904 52.35319016274438, 4.791902625871434 52.35303406901527, 4.791815790236507 52.35318835739357, 4.790191434590623 52.3561945964293, 4.799197018065611 52.3579920713029))"
585,1574.jpg,non-gentrified,2019,"['4.7923823', '52.3566019']",POINT (4.7923823 52.3566019),Zuidwestkwadrant Osdorp Noord,"POLYGON ((4.799197018065611 52.3579920713029, 4.800791766901469 52.355168961019785, 4.800967193433514 52.35484555015821, 4.79999699453118 52.35464696401076, 4.795858360137679 52.35382159184574, 4.795686836929633 52.353789097709274, 4.79266665536904 52.35319016274438, 4.791902625871434 52.35303406901527, 4.791815790236507 52.35318835739357, 4.790191434590623 52.3561945964293, 4.799197018065611 52.3579920713029))"
586,1575.jpg,non-gentrified,2019,"['4.7917145', '52.3566026']",POINT (4.7917145 52.3566026),Osdorp Midden Zuid,"POLYGON ((4.796878583380284 52.36148433368629, 4.798163195242855 52.35917579198688, 4.799197018065611 52.3579920713029, 4.790191434590623 52.3561945964293, 4.788267451502461 52.35972872291398, 4.796878583380284 52.36148433368629))"
587,1576.jpg,non-gentrified,2019,"['4.7925267', '52.3566252']",POINT (4.7925267 52.3566252),Zuidwestkwadrant Osdorp Noord,"POLYGON ((4.799197018065611 52.3579920713029, 4.800791766901469 52.355168961019785, 4.800967193433514 52.35484555015821, 4.79999699453118 52.35464696401076, 4.795858360137679 52.35382159184574, 4.795686836929633 52.353789097709274, 4.79266665536904 52.35319016274438, 4.791902625871434 52.35303406901527, 4.791815790236507 52.35318835739357, 4.790191434590623 52.3561945964293, 4.799197018065611 52.3579920713029))"
588,1577.jpg,non-gentrified,2019,"['4.7920319', '52.356639']",POINT (4.7920319 52.356639),Osdorp Midden Zuid,"POLYGON ((4.796878583380284 52.36148433368629, 4.798163195242855 52.35917579198688, 4.799197018065611 52.3579920713029, 4.790191434590623 52.3561945964293, 4.788267451502461 52.35972872291398, 4.796878583380284 52.36148433368629))"
589,1578.jpg,non-gentrified,2019,"['4.7926702', '52.3566546']",POINT (4.7926702 52.3566546),Zuidwestkwadrant Osdorp Noord,"POLYGON ((4.799197018065611 52.3579920713029, 4.800791766901469 52.355168961019785, 4.800967193433514 52.35484555015821, 4.79999699453118 52.35464696401076, 4.795858360137679 52.35382159184574, 4.795686836929633 52.353789097709274, 4.79266665536904 52.35319016274438, 4.791902625871434 52.35303406901527, 4.791815790236507 52.35318835739357, 4.790191434590623 52.3561945964293, 4.799197018065611 52.3579920713029))"
590,1579.jpg,non-gentrified,2019,"['4.7928191', '52.3566905']",POINT (4.7928191 52.3566905),Zuidwestkwadrant Osdorp Noord,"POLYGON ((4.799197018065611 52.3579920713029, 4.800791766901469 52.355168961019785, 4.800967193433514 52.35484555015821, 4.79999699453118 52.35464696401076, 4.795858360137679 52.35382159184574, 4.795686836929633 52.353789097709274, 4.79266665536904 52.35319016274438, 4.791902625871434 52.35303406901527, 4.791815790236507 52.35318835739357, 4.790191434590623 52.3561945964293, 4.799197018065611 52.3579920713029))"
591,1580.jpg,non-gentrified,2019,"['4.7923416', '52.3567041']",POINT (4.7923416 52.3567041),Osdorp Midden Zuid,"POLYGON ((4.796878583380284 52.36148433368629, 4.798163195242855 52.35917579198688, 4.799197018065611 52.3579920713029, 4.790191434590623 52.3561945964293, 4.788267451502461 52.35972872291398, 4.796878583380284 52.36148433368629))"
592,1581.jpg,non-gentrified,2019,"['4.7932775', '52.3567905']",POINT (4.7932775 52.3567905),Zuidwestkwadrant Osdorp Noord,"POLYGON ((4.799197018065611 52.3579920713029, 4.800791766901469 52.355168961019785, 4.800967193433514 52.35484555015821, 4.79999699453118 52.35464696401076, 4.795858360137679 52.35382159184574, 4.795686836929633 52.353789097709274, 4.79266665536904 52.35319016274438, 4.791902625871434 52.35303406901527, 4.791815790236507 52.35318835739357, 4.790191434590623 52.3561945964293, 4.799197018065611 52.3579920713029))"
593,1582.jpg,non-gentrified,2019,"['4.7928994', '52.3568184']",POINT (4.7928994 52.3568184),Osdorp Midden Zuid,"POLYGON ((4.796878583380284 52.36148433368629, 4.798163195242855 52.35917579198688, 4.799197018065611 52.3579920713029, 4.790191434590623 52.3561945964293, 4.788267451502461 52.35972872291398, 4.796878583380284 52.36148433368629))"
594,1583.jpg,gentrified,2019,"['4.7930434', '52.356846']",POINT (4.7930434 52.356846),Osdorp Midden Zuid,"POLYGON ((4.796878583380284 52.36148433368629, 4.798163195242855 52.35917579198688, 4.799197018065611 52.3579920713029, 4.790191434590623 52.3561945964293, 4.788267451502461 52.35972872291398, 4.796878583380284 52.36148433368629))"
595,1584.jpg,non-gentrified,2019,"['4.7937105', '52.3568709']",POINT (4.7937105 52.3568709),Zuidwestkwadrant Osdorp Noord,"POLYGON ((4.799197018065611 52.3579920713029, 4.800791766901469 52.355168961019785, 4.800967193433514 52.35484555015821, 4.79999699453118 52.35464696401076, 4.795858360137679 52.35382159184574, 4.795686836929633 52.353789097709274, 4.79266665536904 52.35319016274438, 4.791902625871434 52.35303406901527, 4.791815790236507 52.35318835739357, 4.790191434590623 52.3561945964293, 4.799197018065611 52.3579920713029))"
596,1585.jpg,gentrified,2019,"['4.7931878', '52.3568748']",POINT (4.7931878 52.3568748),Osdorp Midden Zuid,"POLYGON ((4.796878583380284 52.36148433368629, 4.798163195242855 52.35917579198688, 4.799197018065611 52.3579920713029, 4.790191434590623 52.3561945964293, 4.788267451502461 52.35972872291398, 4.796878583380284 52.36148433368629))"
597,1586.jpg,non-gentrified,2019,"['4.7931878', '52.3568748']",POINT (4.7931878 52.3568748),Osdorp Midden Zuid,"POLYGON ((4.796878583380284 52.36148433368629, 4.798163195242855 52.35917579198688, 4.799197018065611 52.3579920713029, 4.790191434590623 52.3561945964293, 4.788267451502461 52.35972872291398, 4.796878583380284 52.36148433368629))"
598,1587.jpg,non-gentrified,2019,"['4.7938548', '52.356893']",POINT (4.7938548 52.356893),Zuidwestkwadrant Osdorp Noord,"POLYGON ((4.799197018065611 52.3579920713029, 4.800791766901469 52.355168961019785, 4.800967193433514 52.35484555015821, 4.79999699453118 52.35464696401076, 4.795858360137679 52.35382159184574, 4.795686836929633 52.353789097709274, 4.79266665536904 52.35319016274438, 4.791902625871434 52.35303406901527, 4.791815790236507 52.35318835739357, 4.790191434590623 52.3561945964293, 4.799197018065611 52.3579920713029))"
599,1588.jpg,non-gentrified,2019,"['4.7934752', '52.3569337']",POINT (4.7934752 52.3569337),Osdorp Midden Zuid,"POLYGON ((4.796878583380284 52.36148433368629, 4.798163195242855 52.35917579198688, 4.799197018065611 52.3579920713029, 4.790191434590623 52.3561945964293, 4.788267451502461 52.35972872291398, 4.796878583380284 52.36148433368629))"
600,1589.jpg,non-gentrified,2019,"['4.7937606', '52.356996']",POINT (4.7937606 52.356996),Osdorp Midden Zuid,"POLYGON ((4.796878583380284 52.36148433368629, 4.798163195242855 52.35917579198688, 4.799197018065611 52.3579920713029, 4.790191434590623 52.3561945964293, 4.788267451502461 52.35972872291398, 4.796878583380284 52.36148433368629))"
601,1590.jpg,non-gentrified,2019,"['4.7946032', '52.3570533']",POINT (4.7946032 52.3570533),Zuidwestkwadrant Osdorp Noord,"POLYGON ((4.799197018065611 52.3579920713029, 4.800791766901469 52.355168961019785, 4.800967193433514 52.35484555015821, 4.79999699453118 52.35464696401076, 4.795858360137679 52.35382159184574, 4.795686836929633 52.353789097709274, 4.79266665536904 52.35319016274438, 4.791902625871434 52.35303406901527, 4.791815790236507 52.35318835739357, 4.790191434590623 52.3561945964293, 4.799197018065611 52.3579920713029))"
602,1591.jpg,non-gentrified,2019,"['4.7948887', '52.3571136']",POINT (4.7948887 52.3571136),Zuidwestkwadrant Osdorp Noord,"POLYGON ((4.799197018065611 52.3579920713029, 4.800791766901469 52.355168961019785, 4.800967193433514 52.35484555015821, 4.79999699453118 52.35464696401076, 4.795858360137679 52.35382159184574, 4.795686836929633 52.353789097709274, 4.79266665536904 52.35319016274438, 4.791902625871434 52.35303406901527, 4.791815790236507 52.35318835739357, 4.790191434590623 52.3561945964293, 4.799197018065611 52.3579920713029))"
603,1592.jpg,non-gentrified,2019,"['4.795024', '52.3571409']",POINT (4.795024 52.3571409),Zuidwestkwadrant Osdorp Noord,"POLYGON ((4.799197018065611 52.3579920713029, 4.800791766901469 52.355168961019785, 4.800967193433514 52.35484555015821, 4.79999699453118 52.35464696401076, 4.795858360137679 52.35382159184574, 4.795686836929633 52.353789097709274, 4.79266665536904 52.35319016274438, 4.791902625871434 52.35303406901527, 4.791815790236507 52.35318835739357, 4.790191434590623 52.3561945964293, 4.799197018065611 52.3579920713029))"
604,1593.jpg,non-gentrified,2019,"['4.7951598', '52.3571676']",POINT (4.7951598 52.3571676),Zuidwestkwadrant Osdorp Noord,"POLYGON ((4.799197018065611 52.3579920713029, 4.800791766901469 52.355168961019785, 4.800967193433514 52.35484555015821, 4.79999699453118 52.35464696401076, 4.795858360137679 52.35382159184574, 4.795686836929633 52.353789097709274, 4.79266665536904 52.35319016274438, 4.791902625871434 52.35303406901527, 4.791815790236507 52.35318835739357, 4.790191434590623 52.3561945964293, 4.799197018065611 52.3579920713029))"
605,1594.jpg,gentrified,2019,"['4.7952823', '52.3571887']",POINT (4.7952823 52.3571887),Zuidwestkwadrant Osdorp Noord,"POLYGON ((4.799197018065611 52.3579920713029, 4.800791766901469 52.355168961019785, 4.800967193433514 52.35484555015821, 4.79999699453118 52.35464696401076, 4.795858360137679 52.35382159184574, 4.795686836929633 52.353789097709274, 4.79266665536904 52.35319016274438, 4.791902625871434 52.35303406901527, 4.791815790236507 52.35318835739357, 4.790191434590623 52.3561945964293, 4.799197018065611 52.3579920713029))"
606,1595.jpg,non-gentrified,2019,"['4.7947902', '52.357197']",POINT (4.7947902 52.357197),Osdorp Midden Zuid,"POLYGON ((4.796878583380284 52.36148433368629, 4.798163195242855 52.35917579198688, 4.799197018065611 52.3579920713029, 4.790191434590623 52.3561945964293, 4.788267451502461 52.35972872291398, 4.796878583380284 52.36148433368629))"
607,1596.jpg,non-gentrified,2019,"['4.7954249', '52.3572097']",POINT (4.7954249 52.3572097),Zuidwestkwadrant Osdorp Noord,"POLYGON ((4.799197018065611 52.3579920713029, 4.800791766901469 52.355168961019785, 4.800967193433514 52.35484555015821, 4.79999699453118 52.35464696401076, 4.795858360137679 52.35382159184574, 4.795686836929633 52.353789097709274, 4.79266665536904 52.35319016274438, 4.791902625871434 52.35303406901527, 4.791815790236507 52.35318835739357, 4.790191434590623 52.3561945964293, 4.799197018065611 52.3579920713029))"
608,1597.jpg,non-gentrified,2019,"['4.7949359', '52.3572261']",POINT (4.7949359 52.3572261),Osdorp Midden Zuid,"POLYGON ((4.796878583380284 52.36148433368629, 4.798163195242855 52.35917579198688, 4.799197018065611 52.3579920713029, 4.790191434590623 52.3561945964293, 4.788267451502461 52.35972872291398, 4.796878583380284 52.36148433368629))"
609,1598.jpg,non-gentrified,2019,"['4.7955783', '52.3572352']",POINT (4.7955783 52.3572352),Zuidwestkwadrant Osdorp Noord,"POLYGON ((4.799197018065611 52.3579920713029, 4.800791766901469 52.355168961019785, 4.800967193433514 52.35484555015821, 4.79999699453118 52.35464696401076, 4.795858360137679 52.35382159184574, 4.795686836929633 52.353789097709274, 4.79266665536904 52.35319016274438, 4.791902625871434 52.35303406901527, 4.791815790236507 52.35318835739357, 4.790191434590623 52.3561945964293, 4.799197018065611 52.3579920713029))"
